date,indicator,value,unit,source,source_url,updated_at,frequency,confidence,status
2026-05-02,lme_inventory,115070.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-05-03,lme_inventory,116663.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-05-04,lme_inventory,116186.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-05-05,lme_inventory,114186.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-05-06,lme_inventory,115802.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-05-07,lme_inventory,116399.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-05-08,lme_inventory,115997.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-05-09,lme_inventory,114556.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-05-10,lme_inventory,118486.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-05-11,lme_inventory,114284.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-05-12,lme_inventory,115168.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-05-13,lme_inventory,113193.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-05-14,lme_inventory,116238.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-05-15,lme_inventory,112067.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-05-16,lme_inventory,114995.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-05-17,lme_inventory,113611.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-05-18,lme_inventory,113057.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-05-19,lme_inventory,115235.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-05-20,lme_inventory,114189.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-05-21,lme_inventory,111966.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-05-22,lme_inventory,114241.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-05-23,lme_inventory,113233.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-05-24,lme_inventory,115692.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-05-25,lme_inventory,114164.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-05-26,lme_inventory,111682.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-05-27,lme_inventory,114849.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-05-28,lme_inventory,110089.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-05-29,lme_inventory,114110.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-05-30,lme_inventory,111689.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-05-31,lme_inventory,110607.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-06-01,lme_inventory,114436.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-06-02,lme_inventory,112790.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-06-03,lme_inventory,113932.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-06-04,lme_inventory,115122.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-06-05,lme_inventory,112553.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-06-06,lme_inventory,112258.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-06-07,lme_inventory,111554.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-06-08,lme_inventory,112081.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-06-09,lme_inventory,112276.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-06-10,lme_inventory,116094.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-06-11,lme_inventory,115218.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-06-12,lme_inventory,116113.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-06-13,lme_inventory,111672.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-06-14,lme_inventory,111835.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-06-15,lme_inventory,116680.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-06-16,lme_inventory,113536.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-06-17,lme_inventory,115438.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-06-18,lme_inventory,111709.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-06-19,lme_inventory,114312.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-06-20,lme_inventory,117316.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-06-21,lme_inventory,117218.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-06-22,lme_inventory,114123.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-06-23,lme_inventory,114925.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-06-24,lme_inventory,113867.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-06-25,lme_inventory,117778.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-06-26,lme_inventory,113067.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-06-27,lme_inventory,117351.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-06-28,lme_inventory,117479.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-06-29,lme_inventory,116739.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-06-30,lme_inventory,115633.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-07-01,lme_inventory,116635.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-07-02,lme_inventory,113922.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-07-03,lme_inventory,118785.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-07-04,lme_inventory,117204.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-07-05,lme_inventory,118891.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-07-06,lme_inventory,116940.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-07-07,lme_inventory,118326.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-07-08,lme_inventory,115679.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-07-09,lme_inventory,117800.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-07-10,lme_inventory,118034.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-07-11,lme_inventory,117022.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-07-12,lme_inventory,120697.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2026-07-13,lme_inventory,121408.0,ton,金属库存监控,,2026-08-26T09:57:47.354310,daily,B,confirmed
2025-05-28,m1,1089147.65,CNY_bn,东方财富-货币供应,https://data.eastmoney.com/cjsj/hbgyl.html,2026-07-02T02:41:15.494537,monthly,A,confirmed
2025-06-28,m1,1139494.08,CNY_bn,东方财富-货币供应,https://data.eastmoney.com/cjsj/hbgyl.html,2026-08-02T00:02:21.013571,monthly,A,confirmed
2025-07-28,m1,1110586.92,CNY_bn,东方财富-货币供应,https://data.eastmoney.com/cjsj/hbgyl.html,2026-08-26T09:57:38.803299,monthly,A,confirmed
2025-08-28,m1,1112255.7,CNY_bn,东方财富-货币供应,https://data.eastmoney.com/cjsj/hbgyl.html,2026-08-26T09:57:38.802301,monthly,A,confirmed
2025-09-28,m1,1131455.07,CNY_bn,东方财富-货币供应,https://data.eastmoney.com/cjsj/hbgyl.html,2026-08-26T09:57:38.802301,monthly,A,confirmed
2025-10-28,m1,1119962.73,CNY_bn,东方财富-货币供应,https://data.eastmoney.com/cjsj/hbgyl.html,2026-08-26T09:57:38.802301,monthly,A,confirmed
2025-11-28,m1,1128866.64,CNY_bn,东方财富-货币供应,https://data.eastmoney.com/cjsj/hbgyl.html,2026-08-26T09:57:38.802301,monthly,A,confirmed
2025-12-28,m1,1155146.5,CNY_bn,东方财富-货币供应,https://data.eastmoney.com/cjsj/hbgyl.html,2026-08-26T09:57:38.802301,monthly,A,confirmed
2026-01-28,m1,1179680.52,CNY_bn,东方财富-货币供应,https://data.eastmoney.com/cjsj/hbgyl.html,2026-08-26T09:57:38.802301,monthly,A,confirmed
2026-02-28,m1,1159258.82,CNY_bn,东方财富-货币供应,https://data.eastmoney.com/cjsj/hbgyl.html,2026-08-26T09:57:38.802301,monthly,A,confirmed
2026-03-28,m1,1193202.99,CNY_bn,东方财富-货币供应,https://data.eastmoney.com/cjsj/hbgyl.html,2026-08-26T09:57:38.802301,monthly,A,confirmed
2026-04-28,m1,1145833.73,CNY_bn,东方财富-货币供应,https://data.eastmoney.com/cjsj/hbgyl.html,2026-08-26T09:57:38.802301,monthly,A,confirmed
2026-05-28,m1,1148891.41,CNY_bn,东方财富-货币供应,https://data.eastmoney.com/cjsj/hbgyl.html,2026-08-26T09:57:38.802301,monthly,A,confirmed
2026-06-28,m1,1184775.53,CNY_bn,东方财富-货币供应,https://data.eastmoney.com/cjsj/hbgyl.html,2026-08-26T09:57:38.802301,monthly,A,confirmed
2026-07-28,m1,1154623.0,CNY_bn,东方财富-货币供应,https://data.eastmoney.com/cjsj/hbgyl.html,2026-08-26T09:57:38.801765,monthly,A,confirmed
2026-01-01,new_energy_grid_connection,1700.0,10kW,国家能源局,,2026-08-26T09:57:47.354310,monthly,A,confirmed
2026-02-01,new_energy_grid_connection,2670.0,10kW,国家能源局,,2026-08-26T09:57:47.354310,monthly,A,confirmed
2026-03-01,new_energy_grid_connection,1380.0,10kW,国家能源局,,2026-08-26T09:57:47.355320,monthly,A,confirmed
2026-04-01,new_energy_grid_connection,1840.0,10kW,国家能源局,,2026-08-26T09:57:47.355320,monthly,A,confirmed
2026-05-01,new_energy_grid_connection,2550.0,10kW,国家能源局,,2026-08-26T09:57:47.355320,monthly,A,confirmed
2026-01-01,power_consumption_yoy,5.9,pct,国家能源局,,2026-08-26T09:57:47.355320,monthly,A,confirmed
2026-02-01,power_consumption_yoy,4.8,pct,国家能源局,,2026-08-26T09:57:47.355320,monthly,A,confirmed
2026-03-01,power_consumption_yoy,5.6,pct,国家能源局,,2026-08-26T09:57:47.355320,monthly,A,confirmed
2026-04-01,power_consumption_yoy,4.5,pct,国家能源局,,2026-08-26T09:57:47.355320,monthly,A,confirmed
2026-05-01,power_consumption_yoy,6.2,pct,国家能源局,,2026-08-26T09:57:47.355320,monthly,A,confirmed
2026-06-01,power_consumption_yoy,3.7,pct,国家能源局,https://obor.nea.gov.cn/detail2/23027.html,2026-08-26T09:57:47.355320,monthly,A,confirmed
2026-07-01,power_consumption_yoy,1.7,pct,国家能源局,https://www.nea.gov.cn/20260821/f227e3fb9f05422285e354f4c27aec07/c.html,2026-08-26T09:57:47.355320,monthly,A,confirmed
2026-03-16,shfe_inventory,146882.0,ton,金属库存监控,,2026-08-26T09:57:47.355320,daily,B,confirmed
2026-03-17,shfe_inventory,140672.0,ton,金属库存监控,,2026-08-26T09:57:47.355320,daily,B,confirmed
2026-03-18,shfe_inventory,138686.0,ton,金属库存监控,,2026-08-26T09:57:47.355320,daily,B,confirmed
2026-03-19,shfe_inventory,145859.0,ton,金属库存监控,,2026-08-26T09:57:47.355320,daily,B,confirmed
2026-03-20,shfe_inventory,139773.0,ton,金属库存监控,,2026-08-26T09:57:47.355320,daily,B,confirmed
2026-03-21,shfe_inventory,146957.0,ton,金属库存监控,,2026-08-26T09:57:47.355320,daily,B,confirmed
2026-03-22,shfe_inventory,153479.0,ton,金属库存监控,,2026-08-26T09:57:47.355320,daily,B,confirmed
2026-03-23,shfe_inventory,150570.0,ton,金属库存监控,,2026-08-26T09:57:47.355320,daily,B,confirmed
2026-03-24,shfe_inventory,149121.0,ton,金属库存监控,,2026-08-26T09:57:47.355320,daily,B,confirmed
2026-03-25,shfe_inventory,147304.0,ton,金属库存监控,,2026-08-26T09:57:47.355320,daily,B,confirmed
2026-03-26,shfe_inventory,143607.0,ton,金属库存监控,,2026-08-26T09:57:47.355320,daily,B,confirmed
2026-03-27,shfe_inventory,149069.0,ton,金属库存监控,,2026-08-26T09:57:47.355320,daily,B,confirmed
2026-03-28,shfe_inventory,150391.0,ton,金属库存监控,,2026-08-26T09:57:47.355320,daily,B,confirmed
2026-03-29,shfe_inventory,152556.0,ton,金属库存监控,,2026-08-26T09:57:47.355320,daily,B,confirmed
2026-03-30,shfe_inventory,152229.0,ton,金属库存监控,,2026-08-26T09:57:47.355320,daily,B,confirmed
2026-03-31,shfe_inventory,146973.0,ton,金属库存监控,,2026-08-26T09:57:47.355320,daily,B,confirmed
2026-04-01,shfe_inventory,153577.0,ton,金属库存监控,,2026-08-26T09:57:47.355320,daily,B,confirmed
2026-04-02,shfe_inventory,146744.0,ton,金属库存监控,,2026-08-26T09:57:47.355320,daily,B,confirmed
2026-04-03,shfe_inventory,148764.0,ton,金属库存监控,,2026-08-26T09:57:47.355320,daily,B,confirmed
2026-04-04,shfe_inventory,153407.0,ton,金属库存监控,,2026-08-26T09:57:47.355320,daily,B,confirmed
2026-04-05,shfe_inventory,154709.0,ton,金属库存监控,,2026-08-26T09:57:47.355652,daily,B,confirmed
2026-04-06,shfe_inventory,150955.0,ton,金属库存监控,,2026-08-26T09:57:47.355652,daily,B,confirmed
2026-04-07,shfe_inventory,158040.0,ton,金属库存监控,,2026-08-26T09:57:47.355652,daily,B,confirmed
2026-04-08,shfe_inventory,151426.0,ton,金属库存监控,,2026-08-26T09:57:47.355652,daily,B,confirmed
2026-04-09,shfe_inventory,146849.0,ton,金属库存监控,,2026-08-26T09:57:47.355652,daily,B,confirmed
2026-04-10,shfe_inventory,140289.0,ton,金属库存监控,,2026-08-26T09:57:47.355652,daily,B,confirmed
2026-04-11,shfe_inventory,138650.0,ton,金属库存监控,,2026-08-26T09:57:47.355652,daily,B,confirmed
2026-04-12,shfe_inventory,138672.0,ton,金属库存监控,,2026-08-26T09:57:47.355652,daily,B,confirmed
2026-04-13,shfe_inventory,132908.0,ton,金属库存监控,,2026-08-26T09:57:47.355652,daily,B,confirmed
2026-04-14,shfe_inventory,133872.0,ton,金属库存监控,,2026-08-26T09:57:47.355652,daily,B,confirmed
2026-04-15,shfe_inventory,134620.0,ton,金属库存监控,,2026-08-26T09:57:47.355652,daily,B,confirmed
2026-04-16,shfe_inventory,130356.0,ton,金属库存监控,,2026-08-26T09:57:47.355652,daily,B,confirmed
2026-04-17,shfe_inventory,135240.0,ton,金属库存监控,,2026-08-26T09:57:47.355652,daily,B,confirmed
2026-04-18,shfe_inventory,141287.0,ton,金属库存监控,,2026-08-26T09:57:47.355652,daily,B,confirmed
2026-04-19,shfe_inventory,136948.0,ton,金属库存监控,,2026-08-26T09:57:47.355652,daily,B,confirmed
2026-04-20,shfe_inventory,137736.0,ton,金属库存监控,,2026-08-26T09:57:47.355652,daily,B,confirmed
2026-04-21,shfe_inventory,128568.0,ton,金属库存监控,,2026-08-26T09:57:47.355652,daily,B,confirmed
2026-04-22,shfe_inventory,130497.0,ton,金属库存监控,,2026-08-26T09:57:47.355652,daily,B,confirmed
2026-04-23,shfe_inventory,134566.0,ton,金属库存监控,,2026-08-26T09:57:47.355652,daily,B,confirmed
2026-04-24,shfe_inventory,133839.0,ton,金属库存监控,,2026-08-26T09:57:47.355652,daily,B,confirmed
2026-04-25,shfe_inventory,131883.0,ton,金属库存监控,,2026-08-26T09:57:47.355652,daily,B,confirmed
2026-04-26,shfe_inventory,132535.0,ton,金属库存监控,,2026-08-26T09:57:47.355652,daily,B,confirmed
2026-04-27,shfe_inventory,123185.0,ton,金属库存监控,,2026-08-26T09:57:47.355652,daily,B,confirmed
2026-04-28,shfe_inventory,132807.0,ton,金属库存监控,,2026-08-26T09:57:47.355652,daily,B,confirmed
2026-04-29,shfe_inventory,132326.0,ton,金属库存监控,,2026-08-26T09:57:47.355652,daily,B,confirmed
2026-04-30,shfe_inventory,132215.0,ton,金属库存监控,,2026-08-26T09:57:47.355652,daily,B,confirmed
2026-05-01,shfe_inventory,121248.0,ton,金属库存监控,,2026-08-26T09:57:47.355652,daily,B,confirmed
2026-05-02,shfe_inventory,126557.0,ton,金属库存监控,,2026-08-26T09:57:47.355652,daily,B,confirmed
2026-05-03,shfe_inventory,126604.0,ton,金属库存监控,,2026-08-26T09:57:47.355652,daily,B,confirmed
2026-05-04,shfe_inventory,121364.0,ton,金属库存监控,,2026-08-26T09:57:47.355652,daily,B,confirmed
2026-05-05,shfe_inventory,117115.0,ton,金属库存监控,,2026-08-26T09:57:47.355652,daily,B,confirmed
2026-05-06,shfe_inventory,124771.0,ton,金属库存监控,,2026-08-26T09:57:47.355652,daily,B,confirmed
2026-05-07,shfe_inventory,124939.0,ton,金属库存监控,,2026-08-26T09:57:47.355652,daily,B,confirmed
2026-05-08,shfe_inventory,120026.0,ton,金属库存监控,,2026-08-26T09:57:47.355652,daily,B,confirmed
2026-05-09,shfe_inventory,125718.0,ton,金属库存监控,,2026-08-26T09:57:47.355652,daily,B,confirmed
2026-05-10,shfe_inventory,130512.0,ton,金属库存监控,,2026-08-26T09:57:47.355652,daily,B,confirmed
2026-05-11,shfe_inventory,127402.0,ton,金属库存监控,,2026-08-26T09:57:47.355652,daily,B,confirmed
2026-05-12,shfe_inventory,133703.0,ton,金属库存监控,,2026-08-26T09:57:47.355652,daily,B,confirmed
2026-05-13,shfe_inventory,133761.0,ton,金属库存监控,,2026-08-26T09:57:47.355652,daily,B,confirmed
2026-05-14,shfe_inventory,121513.0,ton,金属库存监控,,2026-08-26T09:57:47.355652,daily,B,confirmed
2026-05-15,shfe_inventory,132631.0,ton,金属库存监控,,2026-08-26T09:57:47.355652,daily,B,confirmed
2026-05-16,shfe_inventory,127456.0,ton,金属库存监控,,2026-08-26T09:57:47.355652,daily,B,confirmed
2026-05-17,shfe_inventory,131881.0,ton,金属库存监控,,2026-08-26T09:57:47.355652,daily,B,confirmed
2026-05-18,shfe_inventory,134670.0,ton,金属库存监控,,2026-08-26T09:57:47.355652,daily,B,confirmed
2026-05-19,shfe_inventory,127730.0,ton,金属库存监控,,2026-08-26T09:57:47.356161,daily,B,confirmed
2026-05-20,shfe_inventory,131853.0,ton,金属库存监控,,2026-08-26T09:57:47.356161,daily,B,confirmed
2026-05-21,shfe_inventory,130470.0,ton,金属库存监控,,2026-08-26T09:57:47.356161,daily,B,confirmed
2026-05-22,shfe_inventory,132459.0,ton,金属库存监控,,2026-08-26T09:57:47.356161,daily,B,confirmed
2026-05-23,shfe_inventory,129793.0,ton,金属库存监控,,2026-08-26T09:57:47.356161,daily,B,confirmed
2026-05-24,shfe_inventory,130447.0,ton,金属库存监控,,2026-08-26T09:57:47.356161,daily,B,confirmed
2026-05-25,shfe_inventory,138587.0,ton,金属库存监控,,2026-08-26T09:57:47.356161,daily,B,confirmed
2026-05-26,shfe_inventory,130829.0,ton,金属库存监控,,2026-08-26T09:57:47.356161,daily,B,confirmed
2026-05-27,shfe_inventory,130953.0,ton,金属库存监控,,2026-08-26T09:57:47.356161,daily,B,confirmed
2026-05-28,shfe_inventory,141559.0,ton,金属库存监控,,2026-08-26T09:57:47.356161,daily,B,confirmed
2026-05-29,shfe_inventory,141808.0,ton,金属库存监控,,2026-08-26T09:57:47.356161,daily,B,confirmed
2026-05-30,shfe_inventory,130331.0,ton,金属库存监控,,2026-08-26T09:57:47.356161,daily,B,confirmed
2026-05-31,shfe_inventory,132499.0,ton,金属库存监控,,2026-08-26T09:57:47.356161,daily,B,confirmed
2026-06-01,shfe_inventory,139324.0,ton,金属库存监控,,2026-08-26T09:57:47.356161,daily,B,confirmed
2026-06-02,shfe_inventory,143788.0,ton,金属库存监控,,2026-08-26T09:57:47.356161,daily,B,confirmed
2026-06-03,shfe_inventory,144891.0,ton,金属库存监控,,2026-08-26T09:57:47.356161,daily,B,confirmed
2026-06-04,shfe_inventory,147660.0,ton,金属库存监控,,2026-08-26T09:57:47.356161,daily,B,confirmed
2026-06-05,shfe_inventory,135995.0,ton,金属库存监控,,2026-08-26T09:57:47.356161,daily,B,confirmed
2026-06-06,shfe_inventory,138532.0,ton,金属库存监控,,2026-08-26T09:57:47.356161,daily,B,confirmed
2026-06-07,shfe_inventory,139682.0,ton,金属库存监控,,2026-08-26T09:57:47.356161,daily,B,confirmed
2026-06-08,shfe_inventory,141801.0,ton,金属库存监控,,2026-08-26T09:57:47.356161,daily,B,confirmed
2026-06-09,shfe_inventory,134027.0,ton,金属库存监控,,2026-08-26T09:57:47.356161,daily,B,confirmed
2026-06-10,shfe_inventory,146537.0,ton,金属库存监控,,2026-08-26T09:57:47.356161,daily,B,confirmed
2026-06-11,shfe_inventory,139815.0,ton,金属库存监控,,2026-08-26T09:57:47.356161,daily,B,confirmed
2026-06-12,shfe_inventory,146525.0,ton,金属库存监控,,2026-08-26T09:57:47.356161,daily,B,confirmed
2026-06-13,shfe_inventory,135349.0,ton,金属库存监控,,2026-08-26T09:57:47.356161,daily,B,confirmed
2026-06-14,shfe_inventory,137960.0,ton,金属库存监控,,2026-08-26T09:57:47.356161,daily,B,confirmed
2026-06-15,shfe_inventory,146284.0,ton,金属库存监控,,2026-08-26T09:57:47.356161,daily,B,confirmed
2026-06-16,shfe_inventory,142379.0,ton,金属库存监控,,2026-08-26T09:57:47.356161,daily,B,confirmed
2026-06-17,shfe_inventory,142225.0,ton,金属库存监控,,2026-08-26T09:57:47.356161,daily,B,confirmed
2026-06-18,shfe_inventory,136633.0,ton,金属库存监控,,2026-08-26T09:57:47.356161,daily,B,confirmed
2026-06-19,shfe_inventory,138676.0,ton,金属库存监控,,2026-08-26T09:57:47.356161,daily,B,confirmed
2026-06-20,shfe_inventory,146084.0,ton,金属库存监控,,2026-08-26T09:57:47.356161,daily,B,confirmed
2026-06-21,shfe_inventory,146082.0,ton,金属库存监控,,2026-08-26T09:57:47.356161,daily,B,confirmed
2026-06-22,shfe_inventory,135213.0,ton,金属库存监控,,2026-08-26T09:57:47.356161,daily,B,confirmed
2026-06-23,shfe_inventory,144578.0,ton,金属库存监控,,2026-08-26T09:57:47.356161,daily,B,confirmed
2026-06-24,shfe_inventory,146161.0,ton,金属库存监控,,2026-08-26T09:57:47.356161,daily,B,confirmed
2026-06-25,shfe_inventory,138195.0,ton,金属库存监控,,2026-08-26T09:57:47.356161,daily,B,confirmed
2026-06-26,shfe_inventory,146861.0,ton,金属库存监控,,2026-08-26T09:57:47.356161,daily,B,confirmed
2026-06-27,shfe_inventory,133310.0,ton,金属库存监控,,2026-08-26T09:57:47.356161,daily,B,confirmed
2026-06-28,shfe_inventory,140039.0,ton,金属库存监控,,2026-08-26T09:57:47.356161,daily,B,confirmed
2026-06-29,shfe_inventory,137102.0,ton,金属库存监控,,2026-08-26T09:57:47.356161,daily,B,confirmed
2026-06-30,shfe_inventory,137967.0,ton,金属库存监控,,2026-08-26T09:57:47.356161,daily,B,confirmed
2026-07-01,shfe_inventory,136393.0,ton,金属库存监控,,2026-08-26T09:57:47.356161,daily,B,confirmed
2026-07-02,shfe_inventory,140787.0,ton,金属库存监控,,2026-08-26T09:57:47.356161,daily,B,confirmed
2026-07-03,shfe_inventory,142297.0,ton,金属库存监控,,2026-08-26T09:57:47.356161,daily,B,confirmed
2026-07-04,shfe_inventory,132801.0,ton,金属库存监控,,2026-08-26T09:57:47.356161,daily,B,confirmed
2026-07-05,shfe_inventory,131910.0,ton,金属库存监控,,2026-08-26T09:57:47.356161,daily,B,confirmed
2026-07-06,shfe_inventory,127620.0,ton,金属库存监控,,2026-08-26T09:57:47.356161,daily,B,confirmed
2026-07-07,shfe_inventory,136050.0,ton,金属库存监控,,2026-08-26T09:57:47.356161,daily,B,confirmed
2026-07-08,shfe_inventory,130039.0,ton,金属库存监控,,2026-08-26T09:57:47.356161,daily,B,confirmed
2026-07-09,shfe_inventory,133346.0,ton,金属库存监控,,2026-08-26T09:57:47.356161,daily,B,confirmed
2026-07-10,shfe_inventory,128139.0,ton,金属库存监控,,2026-08-26T09:57:47.356161,daily,B,confirmed
2026-07-11,shfe_inventory,126735.0,ton,金属库存监控,,2026-08-26T09:57:47.356161,daily,B,confirmed
2026-07-12,shfe_inventory,124537.0,ton,金属库存监控,,2026-08-26T09:57:47.356161,daily,B,confirmed
2026-07-13,shfe_inventory,120479.0,ton,金属库存监控,,2026-08-26T09:57:47.356161,daily,B,confirmed
2025-05-28,social_financing,5923.0,CNY_bn,东方财富-社融,https://data.eastmoney.com/cjsj/xzxd.html,2026-07-02T02:41:12.620725,monthly,A,confirmed
2025-06-28,social_financing,23600.0,CNY_bn,东方财富-社融,https://data.eastmoney.com/cjsj/xzxd.html,2026-08-02T00:02:18.259927,monthly,A,confirmed
2025-07-28,social_financing,-4296.0,CNY_bn,东方财富-社融,https://data.eastmoney.com/cjsj/xzxd.html,2026-08-26T09:57:36.175194,monthly,A,confirmed
2025-08-28,social_financing,6253.0,CNY_bn,东方财富-社融,https://data.eastmoney.com/cjsj/xzxd.html,2026-08-26T09:57:36.175194,monthly,A,confirmed
2025-09-28,social_financing,16081.0,CNY_bn,东方财富-社融,https://data.eastmoney.com/cjsj/xzxd.html,2026-08-26T09:57:36.175194,monthly,A,confirmed
2025-10-28,social_financing,-154.0,CNY_bn,东方财富-社融,https://data.eastmoney.com/cjsj/xzxd.html,2026-08-26T09:57:36.175194,monthly,A,confirmed
2025-11-28,social_financing,4096.0,CNY_bn,东方财富-社融,https://data.eastmoney.com/cjsj/xzxd.html,2026-08-26T09:57:36.175194,monthly,A,confirmed
2025-12-28,social_financing,9804.0,CNY_bn,东方财富-社融,https://data.eastmoney.com/cjsj/xzxd.html,2026-08-26T09:57:36.174193,monthly,A,confirmed
2026-01-28,social_financing,49016.0,CNY_bn,东方财富-社融,https://data.eastmoney.com/cjsj/xzxd.html,2026-08-26T09:57:36.174193,monthly,A,confirmed
2026-02-28,social_financing,8458.0,CNY_bn,东方财富-社融,https://data.eastmoney.com/cjsj/xzxd.html,2026-08-26T09:57:36.174193,monthly,A,confirmed
2026-03-28,social_financing,31522.0,CNY_bn,东方财富-社融,https://data.eastmoney.com/cjsj/xzxd.html,2026-08-26T09:57:36.174193,monthly,A,confirmed
