date,indicator,value,unit,source,source_url,updated_at,frequency,confidence,note
2026-04-02,lme_inventory,123468.0,ton,金属库存监控,,2026-08-22T00:05:37.468397,daily,B,from metal_inventory_monitor.csv
2026-04-03,lme_inventory,126456.0,ton,金属库存监控,,2026-08-22T00:05:37.468402,daily,B,from metal_inventory_monitor.csv
2026-04-04,lme_inventory,126296.0,ton,金属库存监控,,2026-08-22T00:05:37.468407,daily,B,from metal_inventory_monitor.csv
2026-04-05,lme_inventory,120520.0,ton,金属库存监控,,2026-08-22T00:05:37.468411,daily,B,from metal_inventory_monitor.csv
2026-04-06,lme_inventory,123973.0,ton,金属库存监控,,2026-08-22T00:05:37.468416,daily,B,from metal_inventory_monitor.csv
2026-04-07,lme_inventory,122874.0,ton,金属库存监控,,2026-08-22T00:05:37.468421,daily,B,from metal_inventory_monitor.csv
2026-04-08,lme_inventory,123667.0,ton,金属库存监控,,2026-08-22T00:05:37.468425,daily,B,from metal_inventory_monitor.csv
2026-04-09,lme_inventory,124444.0,ton,金属库存监控,,2026-08-22T00:05:37.468430,daily,B,from metal_inventory_monitor.csv
2026-04-10,lme_inventory,122546.0,ton,金属库存监控,,2026-08-22T00:05:37.468434,daily,B,from metal_inventory_monitor.csv
2026-04-11,lme_inventory,120146.0,ton,金属库存监控,,2026-08-22T00:05:37.468440,daily,B,from metal_inventory_monitor.csv
2026-04-12,lme_inventory,120773.0,ton,金属库存监控,,2026-08-22T00:05:37.468444,daily,B,from metal_inventory_monitor.csv
2026-04-13,lme_inventory,122257.0,ton,金属库存监控,,2026-08-22T00:05:37.468449,daily,B,from metal_inventory_monitor.csv
2026-04-14,lme_inventory,121744.0,ton,金属库存监控,,2026-08-22T00:05:37.468453,daily,B,from metal_inventory_monitor.csv
2026-04-15,lme_inventory,122430.0,ton,金属库存监控,,2026-08-22T00:05:37.468458,daily,B,from metal_inventory_monitor.csv
2026-04-16,lme_inventory,120634.0,ton,金属库存监控,,2026-08-22T00:05:37.468462,daily,B,from metal_inventory_monitor.csv
2026-04-17,lme_inventory,121431.0,ton,金属库存监控,,2026-08-22T00:05:37.468467,daily,B,from metal_inventory_monitor.csv
2026-04-18,lme_inventory,119769.0,ton,金属库存监控,,2026-08-22T00:05:37.468472,daily,B,from metal_inventory_monitor.csv
2026-04-19,lme_inventory,122258.0,ton,金属库存监控,,2026-08-22T00:05:37.468476,daily,B,from metal_inventory_monitor.csv
2026-04-20,lme_inventory,122463.0,ton,金属库存监控,,2026-08-22T00:05:37.468481,daily,B,from metal_inventory_monitor.csv
2026-04-21,lme_inventory,124040.0,ton,金属库存监控,,2026-08-22T00:05:37.468485,daily,B,from metal_inventory_monitor.csv
2026-04-22,lme_inventory,121195.0,ton,金属库存监控,,2026-08-22T00:05:37.468490,daily,B,from metal_inventory_monitor.csv
2026-04-23,lme_inventory,120468.0,ton,金属库存监控,,2026-08-22T00:05:37.468494,daily,B,from metal_inventory_monitor.csv
2026-04-24,lme_inventory,120624.0,ton,金属库存监控,,2026-08-22T00:05:37.468499,daily,B,from metal_inventory_monitor.csv
2026-04-25,lme_inventory,122185.0,ton,金属库存监控,,2026-08-22T00:05:37.468503,daily,B,from metal_inventory_monitor.csv
2026-04-26,lme_inventory,122417.0,ton,金属库存监控,,2026-08-22T00:05:37.468508,daily,B,from metal_inventory_monitor.csv
2026-04-27,lme_inventory,122620.0,ton,金属库存监控,,2026-08-22T00:05:37.468513,daily,B,from metal_inventory_monitor.csv
2026-04-28,lme_inventory,119238.0,ton,金属库存监控,,2026-08-22T00:05:37.468534,daily,B,from metal_inventory_monitor.csv
2026-04-29,lme_inventory,121335.0,ton,金属库存监控,,2026-08-22T00:05:37.468539,daily,B,from metal_inventory_monitor.csv
2026-04-30,lme_inventory,120187.0,ton,金属库存监控,,2026-08-22T00:05:37.468543,daily,B,from metal_inventory_monitor.csv
2026-05-01,lme_inventory,117070.0,ton,金属库存监控,,2026-08-22T00:05:37.468548,daily,B,from metal_inventory_monitor.csv
2026-05-02,lme_inventory,115070.0,ton,金属库存监控,,2026-08-22T00:05:37.468553,daily,B,from metal_inventory_monitor.csv
2026-05-03,lme_inventory,116663.0,ton,金属库存监控,,2026-08-22T00:05:37.468558,daily,B,from metal_inventory_monitor.csv
2026-05-04,lme_inventory,116186.0,ton,金属库存监控,,2026-08-22T00:05:37.468563,daily,B,from metal_inventory_monitor.csv
2026-05-05,lme_inventory,114186.0,ton,金属库存监控,,2026-08-22T00:05:37.468568,daily,B,from metal_inventory_monitor.csv
2026-05-06,lme_inventory,115802.0,ton,金属库存监控,,2026-08-22T00:05:37.468573,daily,B,from metal_inventory_monitor.csv
2026-05-07,lme_inventory,116399.0,ton,金属库存监控,,2026-08-22T00:05:37.468578,daily,B,from metal_inventory_monitor.csv
2026-05-08,lme_inventory,115997.0,ton,金属库存监控,,2026-08-22T00:05:37.468582,daily,B,from metal_inventory_monitor.csv
2026-05-09,lme_inventory,114556.0,ton,金属库存监控,,2026-08-22T00:05:37.468588,daily,B,from metal_inventory_monitor.csv
2026-05-10,lme_inventory,118486.0,ton,金属库存监控,,2026-08-22T00:05:37.468593,daily,B,from metal_inventory_monitor.csv
2026-05-11,lme_inventory,114284.0,ton,金属库存监控,,2026-08-22T00:05:37.468597,daily,B,from metal_inventory_monitor.csv
2026-05-12,lme_inventory,115168.0,ton,金属库存监控,,2026-08-22T00:05:37.468602,daily,B,from metal_inventory_monitor.csv
2026-05-13,lme_inventory,113193.0,ton,金属库存监控,,2026-08-22T00:05:37.468606,daily,B,from metal_inventory_monitor.csv
2026-05-14,lme_inventory,116238.0,ton,金属库存监控,,2026-08-22T00:05:37.468611,daily,B,from metal_inventory_monitor.csv
2026-05-15,lme_inventory,112067.0,ton,金属库存监控,,2026-08-22T00:05:37.468615,daily,B,from metal_inventory_monitor.csv
2026-05-16,lme_inventory,114995.0,ton,金属库存监控,,2026-08-22T00:05:37.468620,daily,B,from metal_inventory_monitor.csv
2026-05-17,lme_inventory,113611.0,ton,金属库存监控,,2026-08-22T00:05:37.468625,daily,B,from metal_inventory_monitor.csv
2026-05-18,lme_inventory,113057.0,ton,金属库存监控,,2026-08-22T00:05:37.468629,daily,B,from metal_inventory_monitor.csv
2026-05-19,lme_inventory,115235.0,ton,金属库存监控,,2026-08-22T00:05:37.468634,daily,B,from metal_inventory_monitor.csv
2026-05-20,lme_inventory,114189.0,ton,金属库存监控,,2026-08-22T00:05:37.468638,daily,B,from metal_inventory_monitor.csv
2026-05-21,lme_inventory,111966.0,ton,金属库存监控,,2026-08-22T00:05:37.468643,daily,B,from metal_inventory_monitor.csv
2026-05-22,lme_inventory,114241.0,ton,金属库存监控,,2026-08-22T00:05:37.468647,daily,B,from metal_inventory_monitor.csv
2026-05-23,lme_inventory,113233.0,ton,金属库存监控,,2026-08-22T00:05:37.468652,daily,B,from metal_inventory_monitor.csv
2026-05-24,lme_inventory,115692.0,ton,金属库存监控,,2026-08-22T00:05:37.468657,daily,B,from metal_inventory_monitor.csv
2026-05-25,lme_inventory,114164.0,ton,金属库存监控,,2026-08-22T00:05:37.468661,daily,B,from metal_inventory_monitor.csv
2026-05-26,lme_inventory,111682.0,ton,金属库存监控,,2026-08-22T00:05:37.468666,daily,B,from metal_inventory_monitor.csv
2026-05-27,lme_inventory,114849.0,ton,金属库存监控,,2026-08-22T00:05:37.468670,daily,B,from metal_inventory_monitor.csv
2026-05-28,lme_inventory,110089.0,ton,金属库存监控,,2026-08-22T00:05:37.468675,daily,B,from metal_inventory_monitor.csv
2026-05-29,lme_inventory,114110.0,ton,金属库存监控,,2026-08-22T00:05:37.468679,daily,B,from metal_inventory_monitor.csv
2026-05-30,lme_inventory,111689.0,ton,金属库存监控,,2026-08-22T00:05:37.468684,daily,B,from metal_inventory_monitor.csv
2026-05-31,lme_inventory,110607.0,ton,金属库存监控,,2026-08-22T00:05:37.468688,daily,B,from metal_inventory_monitor.csv
2026-06-01,lme_inventory,114436.0,ton,金属库存监控,,2026-08-22T00:05:37.468693,daily,B,from metal_inventory_monitor.csv
2026-06-02,lme_inventory,112790.0,ton,金属库存监控,,2026-08-22T00:05:37.468698,daily,B,from metal_inventory_monitor.csv
2026-06-03,lme_inventory,113932.0,ton,金属库存监控,,2026-08-22T00:05:37.468702,daily,B,from metal_inventory_monitor.csv
2026-06-04,lme_inventory,115122.0,ton,金属库存监控,,2026-08-22T00:05:37.468707,daily,B,from metal_inventory_monitor.csv
2026-06-05,lme_inventory,112553.0,ton,金属库存监控,,2026-08-22T00:05:37.468711,daily,B,from metal_inventory_monitor.csv
2026-06-06,lme_inventory,112258.0,ton,金属库存监控,,2026-08-22T00:05:37.468716,daily,B,from metal_inventory_monitor.csv
2026-06-07,lme_inventory,111554.0,ton,金属库存监控,,2026-08-22T00:05:37.468721,daily,B,from metal_inventory_monitor.csv
2026-06-08,lme_inventory,112081.0,ton,金属库存监控,,2026-08-22T00:05:37.468725,daily,B,from metal_inventory_monitor.csv
2026-06-09,lme_inventory,112276.0,ton,金属库存监控,,2026-08-22T00:05:37.468730,daily,B,from metal_inventory_monitor.csv
2026-06-10,lme_inventory,116094.0,ton,金属库存监控,,2026-08-22T00:05:37.468735,daily,B,from metal_inventory_monitor.csv
2026-06-11,lme_inventory,115218.0,ton,金属库存监控,,2026-08-22T00:05:37.468740,daily,B,from metal_inventory_monitor.csv
2026-06-12,lme_inventory,116113.0,ton,金属库存监控,,2026-08-22T00:05:37.468745,daily,B,from metal_inventory_monitor.csv
2026-06-13,lme_inventory,111672.0,ton,金属库存监控,,2026-08-22T00:05:37.468749,daily,B,from metal_inventory_monitor.csv
2026-06-14,lme_inventory,111835.0,ton,金属库存监控,,2026-08-22T00:05:37.468754,daily,B,from metal_inventory_monitor.csv
2026-06-15,lme_inventory,116680.0,ton,金属库存监控,,2026-08-22T00:05:37.468758,daily,B,from metal_inventory_monitor.csv
2026-06-16,lme_inventory,113536.0,ton,金属库存监控,,2026-08-22T00:05:37.468763,daily,B,from metal_inventory_monitor.csv
2026-06-17,lme_inventory,115438.0,ton,金属库存监控,,2026-08-22T00:05:37.468767,daily,B,from metal_inventory_monitor.csv
2026-06-18,lme_inventory,111709.0,ton,金属库存监控,,2026-08-22T00:05:37.468772,daily,B,from metal_inventory_monitor.csv
2026-06-19,lme_inventory,114312.0,ton,金属库存监控,,2026-08-22T00:05:37.468776,daily,B,from metal_inventory_monitor.csv
2026-06-20,lme_inventory,117316.0,ton,金属库存监控,,2026-08-22T00:05:37.468781,daily,B,from metal_inventory_monitor.csv
2026-06-21,lme_inventory,117218.0,ton,金属库存监控,,2026-08-22T00:05:37.468785,daily,B,from metal_inventory_monitor.csv
2026-06-22,lme_inventory,114123.0,ton,金属库存监控,,2026-08-22T00:05:37.468790,daily,B,from metal_inventory_monitor.csv
2026-06-23,lme_inventory,114925.0,ton,金属库存监控,,2026-08-22T00:05:37.468794,daily,B,from metal_inventory_monitor.csv
2026-06-24,lme_inventory,113867.0,ton,金属库存监控,,2026-08-22T00:05:37.468799,daily,B,from metal_inventory_monitor.csv
2026-06-25,lme_inventory,117778.0,ton,金属库存监控,,2026-08-22T00:05:37.468804,daily,B,from metal_inventory_monitor.csv
2026-06-26,lme_inventory,113067.0,ton,金属库存监控,,2026-08-22T00:05:37.468808,daily,B,from metal_inventory_monitor.csv
2026-06-27,lme_inventory,117351.0,ton,金属库存监控,,2026-08-22T00:05:37.468813,daily,B,from metal_inventory_monitor.csv
2026-06-28,lme_inventory,117479.0,ton,金属库存监控,,2026-08-22T00:05:37.468817,daily,B,from metal_inventory_monitor.csv
2026-06-29,lme_inventory,116739.0,ton,金属库存监控,,2026-08-22T00:05:37.468822,daily,B,from metal_inventory_monitor.csv
2026-06-30,lme_inventory,115633.0,ton,金属库存监控,,2026-08-22T00:05:37.468827,daily,B,from metal_inventory_monitor.csv
2026-07-01,lme_inventory,116635.0,ton,金属库存监控,,2026-08-22T00:05:37.468831,daily,B,from metal_inventory_monitor.csv
2026-07-02,lme_inventory,113922.0,ton,金属库存监控,,2026-08-22T00:05:37.468836,daily,B,from metal_inventory_monitor.csv
2026-07-03,lme_inventory,118785.0,ton,金属库存监控,,2026-08-22T00:05:37.468841,daily,B,from metal_inventory_monitor.csv
2026-07-04,lme_inventory,117204.0,ton,金属库存监控,,2026-08-22T00:05:37.468846,daily,B,from metal_inventory_monitor.csv
2026-07-05,lme_inventory,118891.0,ton,金属库存监控,,2026-08-22T00:05:37.468868,daily,B,from metal_inventory_monitor.csv
2026-07-06,lme_inventory,116940.0,ton,金属库存监控,,2026-08-22T00:05:37.468873,daily,B,from metal_inventory_monitor.csv
2026-07-07,lme_inventory,118326.0,ton,金属库存监控,,2026-08-22T00:05:37.468878,daily,B,from metal_inventory_monitor.csv
2026-07-08,lme_inventory,115679.0,ton,金属库存监控,,2026-08-22T00:05:37.468882,daily,B,from metal_inventory_monitor.csv
2026-07-09,lme_inventory,117800.0,ton,金属库存监控,,2026-08-22T00:05:37.468887,daily,B,from metal_inventory_monitor.csv
2026-07-10,lme_inventory,118034.0,ton,金属库存监控,,2026-08-22T00:05:37.468891,daily,B,from metal_inventory_monitor.csv
2026-07-11,lme_inventory,117022.0,ton,金属库存监控,,2026-08-22T00:05:37.468896,daily,B,from metal_inventory_monitor.csv
2026-07-12,lme_inventory,120697.0,ton,金属库存监控,,2026-08-22T00:05:37.468901,daily,B,from metal_inventory_monitor.csv
2026-07-13,lme_inventory,121408.0,ton,金属库存监控,,2026-08-22T00:05:37.468905,daily,B,from metal_inventory_monitor.csv
2025-05-28,m1,1089147.65,CNY_bn,东方财富-货币供应,https://data.eastmoney.com/cjsj/hbgyl.html,2026-07-02T02:41:15.494537,monthly,A,
2025-06-28,m1,1139494.08,CNY_bn,东方财富-货币供应,https://data.eastmoney.com/cjsj/hbgyl.html,2026-08-02T00:02:21.013571,monthly,A,
2025-07-28,m1,1110586.92,CNY_bn,东方财富-货币供应,https://data.eastmoney.com/cjsj/hbgyl.html,2026-08-22T00:05:28.246080,monthly,A,
2025-08-28,m1,1112255.7,CNY_bn,东方财富-货币供应,https://data.eastmoney.com/cjsj/hbgyl.html,2026-08-22T00:05:28.246023,monthly,A,
2025-09-28,m1,1131455.07,CNY_bn,东方财富-货币供应,https://data.eastmoney.com/cjsj/hbgyl.html,2026-08-22T00:05:28.245982,monthly,A,
2025-10-28,m1,1119962.73,CNY_bn,东方财富-货币供应,https://data.eastmoney.com/cjsj/hbgyl.html,2026-08-22T00:05:28.245941,monthly,A,
2025-11-28,m1,1128866.64,CNY_bn,东方财富-货币供应,https://data.eastmoney.com/cjsj/hbgyl.html,2026-08-22T00:05:28.245899,monthly,A,
2025-12-28,m1,1155146.5,CNY_bn,东方财富-货币供应,https://data.eastmoney.com/cjsj/hbgyl.html,2026-08-22T00:05:28.245858,monthly,A,
2026-01-28,m1,1179680.52,CNY_bn,东方财富-货币供应,https://data.eastmoney.com/cjsj/hbgyl.html,2026-08-22T00:05:28.245816,monthly,A,
2026-02-28,m1,1159258.82,CNY_bn,东方财富-货币供应,https://data.eastmoney.com/cjsj/hbgyl.html,2026-08-22T00:05:28.245773,monthly,A,
2026-03-28,m1,1193202.99,CNY_bn,东方财富-货币供应,https://data.eastmoney.com/cjsj/hbgyl.html,2026-08-22T00:05:28.245730,monthly,A,
2026-04-28,m1,1145833.73,CNY_bn,东方财富-货币供应,https://data.eastmoney.com/cjsj/hbgyl.html,2026-08-22T00:05:28.245686,monthly,A,
2026-05-28,m1,1148891.41,CNY_bn,东方财富-货币供应,https://data.eastmoney.com/cjsj/hbgyl.html,2026-08-22T00:05:28.245640,monthly,A,
2026-06-28,m1,1184775.53,CNY_bn,东方财富-货币供应,https://data.eastmoney.com/cjsj/hbgyl.html,2026-08-22T00:05:28.245590,monthly,A,
2026-07-28,m1,1154623.0,CNY_bn,东方财富-货币供应,https://data.eastmoney.com/cjsj/hbgyl.html,2026-08-22T00:05:28.245523,monthly,A,
2026-01-01,new_energy_grid_connection,1700.0,10kW,国家能源局,,2026-08-22T00:05:37.468911,monthly,A,from 电网指标监控数据_2026-06-29.csv
2026-02-01,new_energy_grid_connection,2670.0,10kW,国家能源局,,2026-08-22T00:05:37.468916,monthly,A,from 电网指标监控数据_2026-06-29.csv
2026-03-01,new_energy_grid_connection,1380.0,10kW,国家能源局,,2026-08-22T00:05:37.468922,monthly,A,from 电网指标监控数据_2026-06-29.csv
2026-04-01,new_energy_grid_connection,1840.0,10kW,国家能源局,,2026-08-22T00:05:37.468927,monthly,A,from 电网指标监控数据_2026-06-29.csv
2026-05-01,new_energy_grid_connection,2550.0,10kW,国家能源局,,2026-08-22T00:05:37.468933,monthly,A,from 电网指标监控数据_2026-06-29.csv
2026-01-01,power_consumption_yoy,5.9,pct,国家能源局,,2026-08-22T00:05:37.468938,monthly,A,from 电网指标监控数据_2026-06-29.csv
2026-02-01,power_consumption_yoy,4.8,pct,国家能源局,,2026-08-22T00:05:37.468942,monthly,A,from 电网指标监控数据_2026-06-29.csv
2026-03-01,power_consumption_yoy,5.6,pct,国家能源局,,2026-08-22T00:05:37.468947,monthly,A,from 电网指标监控数据_2026-06-29.csv
2026-04-01,power_consumption_yoy,4.5,pct,国家能源局,,2026-08-22T00:05:37.468952,monthly,A,from 电网指标监控数据_2026-06-29.csv
2026-05-01,power_consumption_yoy,6.2,pct,国家能源局,,2026-08-22T00:05:37.468957,monthly,A,from 电网指标监控数据_2026-06-29.csv
2026-06-01,power_consumption_yoy,3.7,pct,国家能源局,https://obor.nea.gov.cn/detail2/23027.html,2026-08-22T00:05:37.468963,monthly,A,NEA 07-15: June 2026 total electricity 8981亿kWh YoY +3.7%; H1 +5.3%
2026-03-16,shfe_inventory,146882.0,ton,金属库存监控,,2026-08-22T00:05:37.468968,daily,B,from metal_inventory_monitor.csv
2026-03-17,shfe_inventory,140672.0,ton,金属库存监控,,2026-08-22T00:05:37.468973,daily,B,from metal_inventory_monitor.csv
2026-03-18,shfe_inventory,138686.0,ton,金属库存监控,,2026-08-22T00:05:37.468977,daily,B,from metal_inventory_monitor.csv
2026-03-19,shfe_inventory,145859.0,ton,金属库存监控,,2026-08-22T00:05:37.468982,daily,B,from metal_inventory_monitor.csv
2026-03-20,shfe_inventory,139773.0,ton,金属库存监控,,2026-08-22T00:05:37.468987,daily,B,from metal_inventory_monitor.csv
2026-03-21,shfe_inventory,146957.0,ton,金属库存监控,,2026-08-22T00:05:37.468991,daily,B,from metal_inventory_monitor.csv
2026-03-22,shfe_inventory,153479.0,ton,金属库存监控,,2026-08-22T00:05:37.468996,daily,B,from metal_inventory_monitor.csv
2026-03-23,shfe_inventory,150570.0,ton,金属库存监控,,2026-08-22T00:05:37.469001,daily,B,from metal_inventory_monitor.csv
2026-03-24,shfe_inventory,149121.0,ton,金属库存监控,,2026-08-22T00:05:37.469005,daily,B,from metal_inventory_monitor.csv
2026-03-25,shfe_inventory,147304.0,ton,金属库存监控,,2026-08-22T00:05:37.469010,daily,B,from metal_inventory_monitor.csv
2026-03-26,shfe_inventory,143607.0,ton,金属库存监控,,2026-08-22T00:05:37.469015,daily,B,from metal_inventory_monitor.csv
2026-03-27,shfe_inventory,149069.0,ton,金属库存监控,,2026-08-22T00:05:37.469020,daily,B,from metal_inventory_monitor.csv
2026-03-28,shfe_inventory,150391.0,ton,金属库存监控,,2026-08-22T00:05:37.469024,daily,B,from metal_inventory_monitor.csv
2026-03-29,shfe_inventory,152556.0,ton,金属库存监控,,2026-08-22T00:05:37.469029,daily,B,from metal_inventory_monitor.csv
2026-03-30,shfe_inventory,152229.0,ton,金属库存监控,,2026-08-22T00:05:37.469040,daily,B,from metal_inventory_monitor.csv
2026-03-31,shfe_inventory,146973.0,ton,金属库存监控,,2026-08-22T00:05:37.469045,daily,B,from metal_inventory_monitor.csv
2026-04-01,shfe_inventory,153577.0,ton,金属库存监控,,2026-08-22T00:05:37.469050,daily,B,from metal_inventory_monitor.csv
2026-04-02,shfe_inventory,146744.0,ton,金属库存监控,,2026-08-22T00:05:37.469054,daily,B,from metal_inventory_monitor.csv
2026-04-03,shfe_inventory,148764.0,ton,金属库存监控,,2026-08-22T00:05:37.469059,daily,B,from metal_inventory_monitor.csv
2026-04-04,shfe_inventory,153407.0,ton,金属库存监控,,2026-08-22T00:05:37.469064,daily,B,from metal_inventory_monitor.csv
2026-04-05,shfe_inventory,154709.0,ton,金属库存监控,,2026-08-22T00:05:37.469068,daily,B,from metal_inventory_monitor.csv
2026-04-06,shfe_inventory,150955.0,ton,金属库存监控,,2026-08-22T00:05:37.469073,daily,B,from metal_inventory_monitor.csv
2026-04-07,shfe_inventory,158040.0,ton,金属库存监控,,2026-08-22T00:05:37.469079,daily,B,from metal_inventory_monitor.csv
2026-04-08,shfe_inventory,151426.0,ton,金属库存监控,,2026-08-22T00:05:37.469084,daily,B,from metal_inventory_monitor.csv
2026-04-09,shfe_inventory,146849.0,ton,金属库存监控,,2026-08-22T00:05:37.469089,daily,B,from metal_inventory_monitor.csv
2026-04-10,shfe_inventory,140289.0,ton,金属库存监控,,2026-08-22T00:05:37.469094,daily,B,from metal_inventory_monitor.csv
2026-04-11,shfe_inventory,138650.0,ton,金属库存监控,,2026-08-22T00:05:37.469099,daily,B,from metal_inventory_monitor.csv
2026-04-12,shfe_inventory,138672.0,ton,金属库存监控,,2026-08-22T00:05:37.469103,daily,B,from metal_inventory_monitor.csv
2026-04-13,shfe_inventory,132908.0,ton,金属库存监控,,2026-08-22T00:05:37.469108,daily,B,from metal_inventory_monitor.csv
2026-04-14,shfe_inventory,133872.0,ton,金属库存监控,,2026-08-22T00:05:37.469113,daily,B,from metal_inventory_monitor.csv
2026-04-15,shfe_inventory,134620.0,ton,金属库存监控,,2026-08-22T00:05:37.469117,daily,B,from metal_inventory_monitor.csv
2026-04-16,shfe_inventory,130356.0,ton,金属库存监控,,2026-08-22T00:05:37.469123,daily,B,from metal_inventory_monitor.csv
2026-04-17,shfe_inventory,135240.0,ton,金属库存监控,,2026-08-22T00:05:37.469127,daily,B,from metal_inventory_monitor.csv
2026-04-18,shfe_inventory,141287.0,ton,金属库存监控,,2026-08-22T00:05:37.469132,daily,B,from metal_inventory_monitor.csv
2026-04-19,shfe_inventory,136948.0,ton,金属库存监控,,2026-08-22T00:05:37.469137,daily,B,from metal_inventory_monitor.csv
2026-04-20,shfe_inventory,137736.0,ton,金属库存监控,,2026-08-22T00:05:37.469142,daily,B,from metal_inventory_monitor.csv
2026-04-21,shfe_inventory,128568.0,ton,金属库存监控,,2026-08-22T00:05:37.469147,daily,B,from metal_inventory_monitor.csv
2026-04-22,shfe_inventory,130497.0,ton,金属库存监控,,2026-08-22T00:05:37.469152,daily,B,from metal_inventory_monitor.csv
2026-04-23,shfe_inventory,134566.0,ton,金属库存监控,,2026-08-22T00:05:37.469157,daily,B,from metal_inventory_monitor.csv
2026-04-24,shfe_inventory,133839.0,ton,金属库存监控,,2026-08-22T00:05:37.469163,daily,B,from metal_inventory_monitor.csv
2026-04-25,shfe_inventory,131883.0,ton,金属库存监控,,2026-08-22T00:05:37.469169,daily,B,from metal_inventory_monitor.csv
2026-04-26,shfe_inventory,132535.0,ton,金属库存监控,,2026-08-22T00:05:37.469174,daily,B,from metal_inventory_monitor.csv
2026-04-27,shfe_inventory,123185.0,ton,金属库存监控,,2026-08-22T00:05:37.469178,daily,B,from metal_inventory_monitor.csv
2026-04-28,shfe_inventory,132807.0,ton,金属库存监控,,2026-08-22T00:05:37.469183,daily,B,from metal_inventory_monitor.csv
2026-04-29,shfe_inventory,132326.0,ton,金属库存监控,,2026-08-22T00:05:37.469188,daily,B,from metal_inventory_monitor.csv
2026-04-30,shfe_inventory,132215.0,ton,金属库存监控,,2026-08-22T00:05:37.469193,daily,B,from metal_inventory_monitor.csv
2026-05-01,shfe_inventory,121248.0,ton,金属库存监控,,2026-08-22T00:05:37.469215,daily,B,from metal_inventory_monitor.csv
2026-05-02,shfe_inventory,126557.0,ton,金属库存监控,,2026-08-22T00:05:37.469220,daily,B,from metal_inventory_monitor.csv
2026-05-03,shfe_inventory,126604.0,ton,金属库存监控,,2026-08-22T00:05:37.469224,daily,B,from metal_inventory_monitor.csv
2026-05-04,shfe_inventory,121364.0,ton,金属库存监控,,2026-08-22T00:05:37.469229,daily,B,from metal_inventory_monitor.csv
2026-05-05,shfe_inventory,117115.0,ton,金属库存监控,,2026-08-22T00:05:37.469234,daily,B,from metal_inventory_monitor.csv
2026-05-06,shfe_inventory,124771.0,ton,金属库存监控,,2026-08-22T00:05:37.469239,daily,B,from metal_inventory_monitor.csv
2026-05-07,shfe_inventory,124939.0,ton,金属库存监控,,2026-08-22T00:05:37.469243,daily,B,from metal_inventory_monitor.csv
2026-05-08,shfe_inventory,120026.0,ton,金属库存监控,,2026-08-22T00:05:37.469248,daily,B,from metal_inventory_monitor.csv
2026-05-09,shfe_inventory,125718.0,ton,金属库存监控,,2026-08-22T00:05:37.469252,daily,B,from metal_inventory_monitor.csv
2026-05-10,shfe_inventory,130512.0,ton,金属库存监控,,2026-08-22T00:05:37.469257,daily,B,from metal_inventory_monitor.csv
2026-05-11,shfe_inventory,127402.0,ton,金属库存监控,,2026-08-22T00:05:37.469262,daily,B,from metal_inventory_monitor.csv
2026-05-12,shfe_inventory,133703.0,ton,金属库存监控,,2026-08-22T00:05:37.469266,daily,B,from metal_inventory_monitor.csv
2026-05-13,shfe_inventory,133761.0,ton,金属库存监控,,2026-08-22T00:05:37.469271,daily,B,from metal_inventory_monitor.csv
2026-05-14,shfe_inventory,121513.0,ton,金属库存监控,,2026-08-22T00:05:37.469276,daily,B,from metal_inventory_monitor.csv
2026-05-15,shfe_inventory,132631.0,ton,金属库存监控,,2026-08-22T00:05:37.469281,daily,B,from metal_inventory_monitor.csv
2026-05-16,shfe_inventory,127456.0,ton,金属库存监控,,2026-08-22T00:05:37.469286,daily,B,from metal_inventory_monitor.csv
2026-05-17,shfe_inventory,131881.0,ton,金属库存监控,,2026-08-22T00:05:37.469290,daily,B,from metal_inventory_monitor.csv
2026-05-18,shfe_inventory,134670.0,ton,金属库存监控,,2026-08-22T00:05:37.469295,daily,B,from metal_inventory_monitor.csv
2026-05-19,shfe_inventory,127730.0,ton,金属库存监控,,2026-08-22T00:05:37.469299,daily,B,from metal_inventory_monitor.csv
2026-05-20,shfe_inventory,131853.0,ton,金属库存监控,,2026-08-22T00:05:37.469304,daily,B,from metal_inventory_monitor.csv
2026-05-21,shfe_inventory,130470.0,ton,金属库存监控,,2026-08-22T00:05:37.469309,daily,B,from metal_inventory_monitor.csv
2026-05-22,shfe_inventory,132459.0,ton,金属库存监控,,2026-08-22T00:05:37.469314,daily,B,from metal_inventory_monitor.csv
2026-05-23,shfe_inventory,129793.0,ton,金属库存监控,,2026-08-22T00:05:37.469318,daily,B,from metal_inventory_monitor.csv
2026-05-24,shfe_inventory,130447.0,ton,金属库存监控,,2026-08-22T00:05:37.469323,daily,B,from metal_inventory_monitor.csv
2026-05-25,shfe_inventory,138587.0,ton,金属库存监控,,2026-08-22T00:05:37.469328,daily,B,from metal_inventory_monitor.csv
2026-05-26,shfe_inventory,130829.0,ton,金属库存监控,,2026-08-22T00:05:37.469332,daily,B,from metal_inventory_monitor.csv
2026-05-27,shfe_inventory,130953.0,ton,金属库存监控,,2026-08-22T00:05:37.469337,daily,B,from metal_inventory_monitor.csv
2026-05-28,shfe_inventory,141559.0,ton,金属库存监控,,2026-08-22T00:05:37.469342,daily,B,from metal_inventory_monitor.csv
2026-05-29,shfe_inventory,141808.0,ton,金属库存监控,,2026-08-22T00:05:37.469346,daily,B,from metal_inventory_monitor.csv
